date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,sqft_above,sqft_basement,yr_built,yr_renovated,street,city,statezip,country
2014-05-08 15:15:31,1064665.4504593331,5.0,2.6,2546,19402,2.6,0,1,4,2335,232,1939,523,19505 NE 143rd St,Auburn,WA 98199,USA
2014-06-06 20:49:21,1390700.4272352972,4.0,2.75,2837,44512,1.8,0,2,5,2481,293,1986,106,2410 SW 323rd St,Redmond,WA 98108,USA
2014-05-09 11:46:56,1504905.7190084292,4.0,2.73,3110,40390,1.5,0,1,4,1949,1185,1961,1187,14440 51st Ave S,Sammamish,WA 98004,USA
2014-06-19 03:10:05,140041.68497847515,2.0,0.72,402,9366,1.0,0,0,5,379,387,1915,1140,18819 71st Ave NE,Seattle,WA 98105,USA
2014-06-05 00:57:30,78265.71150971152,4.0,1.81,1798,40890,1.2,0,1,3,1383,398,1963,1940,15345 Stone Ave N,Seattle,WA 98075,USA
2014-06-13 02:27:44,713094.7393304888,5.0,2.15,2231,6551,1.8,0,1,4,1746,529,1982,391,2303 E Valley St,Seattle,WA 98006,USA
2014-06-11 02:13:55,688711.0485480257,3.0,2.08,2490,8778,1.5,0,1,4,1889,312,2011,1958,17717 113th Pl SE,Seattle,WA 98072,USA
2014-06-26 11:31:10,2014957.317682644,3.0,2.08,3103,34841,1.9,0,1,3,3011,202,1923,1900,214-220 N St NE,Seattle,WA 98119,USA
2014-06-15 02:13:42,872324.2552624303,3.0,1.42,2981,15131,1.3,0,1,3,2067,1081,1946,1438,9736 Dayton Ave N,Auburn,WA 98001,USA
2014-06-12 00:34:37,641594.4436109597,3.0,2.43,1112,14258,1.9,0,0,3,658,777,1973,706,8041-8299 Beacon Ave S,Seattle,WA 98058,USA
2014-05-28 11:05:04,560284.1323868352,4.0,2.21,1793,14424,1.4,0,1,4,1499,421,1905,1708,9455 8th Ave SW,Seattle,WA 98144,USA
2014-06-07 03:01:00,679064.0560455096,4.0,3.53,3838,25922,1.4,0,1,3,2521,1304,1966,337,15216 SE 176th Pl,Issaquah,WA 98027,USA
2014-06-29 18:45:24,854162.4989429611,2.0,1.31,1110,8704,2.0,0,1,4,1075,241,1992,1146,13424 NE 80th St,Seattle,WA 98092,USA
2014-05-31 10:25:59,236158.13800543355,4.0,2.65,2281,48000,2.0,0,0,3,2315,86,2009,420,100 20th Ave E,SeaTac,WA 98092,USA
2014-07-01 17:41:21,401047.74441399024,3.0,2.69,3069,59327,1.7,0,1,3,2662,305,1977,1491,323 25th Ave S,Carnation,WA 98001,USA
2014-06-08 12:19:02,1623553.1087173638,4.0,2.07,2799,37049,1.1,0,2,3,3098,59,1979,1377,33415 41st Ave SW,Maple Valley,WA 98168,USA
2014-05-21 08:25:13,97102.93947664164,3.0,1.89,1204,5505,1.3,0,1,3,1036,481,1964,841,1605 S 245th Pl,Renton,WA 98077,USA
2014-06-04 06:48:11,904245.8665710026,5.0,2.45,3232,67939,1.5,0,0,4,2096,1325,1994,318,2016 S Pearl St,Des Moines,WA 98112,USA
2014-06-19 01:32:01,566775.02673086,4.0,2.46,3120,55668,2.0,0,1,4,2471,678,1980,415,2710 95th Ave NE,SeaTac,WA 98092,USA
2014-06-18 06:09:53,1611229.4448732776,5.0,4.2,5607,52404,2.4,0,2,2,4308,966,1996,1799,611 N 46th St,Shoreline,WA 98045,USA
2014-06-30 05:49:22,717807.4072208422,3.0,1.83,2383,77199,1.6,0,1,4,1861,461,1919,1533,23711 NE 4th St,Burien,WA 98125,USA
2014-06-26 08:23:03,1868995.6343912955,5.0,3.84,4036,65305,3.2,0,1,3,3800,337,1959,619,400 W Highland Dr,Kenmore,WA 98030,USA
2014-07-09 03:19:22,145122.47506837806,3.0,2.78,1590,27466,1.2,0,1,3,1695,188,1984,863,897 SE 11th St,Sammamish,WA 98108,USA
2014-06-05 09:57:41,727667.215111793,4.0,3.62,3567,24247,2.1,0,1,3,2861,530,1993,1156,14235 160th Ave NE,Auburn,WA 98117,USA
2014-06-06 10:24:06,886421.9055284242,4.0,1.68,2538,23220,1.3,0,1,3,1316,795,1959,1703,19218 189th Pl NE,Redmond,WA 98118,USA
2014-07-01 10:20:54,1234676.3683665085,3.0,2.67,1601,21048,1.7,0,0,3,1633,110,2004,513,4530 48th Ave SW,Seattle,WA 98112,USA
2014-06-01 09:23:00,330089.28491959703,3.0,1.45,1044,2244,1.8,0,0,4,1471,44,1954,85,12500-12578 10th Ave NE,Seattle,WA 98027,USA
2014-07-04 13:09:42,566562.0179217401,1.0,0.55,1909,38160,1.4,0,1,3,1464,318,1994,591,18926 NE 183rd St,Kent,WA 98107,USA
2014-07-03 13:28:15,217917.986436368,3.0,2.38,2137,34024,1.8,0,1,5,1493,512,1946,1847,101-115 26th Ave,Kent,WA 98027,USA
2014-05-08 06:26:55,283529.5465546421,2.0,1.87,942,9098,1.6,0,0,4,708,271,1986,1259,1111 NW 64th St,Kirkland,WA 98056,USA
2014-06-13 22:31:40,409667.8815670792,3.0,2.25,2038,6188,1.2,0,1,4,1351,499,1939,1022,11051 35th Ave NE,Woodinville,WA 98112,USA
2014-06-01 09:15:10,23065.684642370292,3.0,1.06,1162,32734,1.1,0,1,4,874,852,1985,1122,8309 36th Ave S,Seattle,WA 98117,USA
2014-06-16 14:23:31,634448.6017609877,4.0,2.18,2100,67585,2.1,0,0,4,1461,763,1920,1083,5031 Martin Luther King Jr Way S,Kent,WA 98075,USA
2014-07-08 19:08:09,1361030.477826027,3.0,1.91,1771,54552,2.3,0,0,3,2071,33,1996,1836,5703 Charlotte Ave SE,Shoreline,WA 98092,USA
2014-05-14 04:31:35,357052.13503100834,3.0,2.49,1786,3176,1.6,0,1,4,1320,694,1949,835,9115 227 Ave NE,Redmond,WA 98042,USA
2014-05-18 08:26:42,163693.04464408485,2.0,0.94,554,9742,1.2,0,1,4,653,105,1962,1879,14710 122nd Pl NE,Kent,WA 98107,USA
2014-06-21 00:29:35,30659.120877214707,3.0,0.32,382,13122,1.2,0,1,4,405,69,1923,648,14229 SE 165th Pl,Redmond,WA 98198,USA
2014-06-02 14:18:19,1331626.683158144,4.0,1.76,1941,20098,1.4,0,0,3,1725,383,1959,1463,18200-18298 13th Ave NW,Issaquah,WA 98126,USA
2014-05-26 15:06:16,816851.1029347511,3.0,2.36,2973,31911,1.9,0,1,2,2107,660,1983,1289,10022 19th Ave SW,Auburn,WA 98092,USA
2014-07-05 02:08:32,468373.97687323263,1.0,1.24,2608,34539,2.1,0,0,5,2297,363,1973,39,17202 NE 134th Pl,Kenmore,WA 98155,USA
2014-05-12 05:16:16,1723152.38971273,3.0,2.26,2831,27087,1.9,0,1,2,2441,221,2014,692,29812 55th Pl S,Snoqualmie,WA 98007,USA
2014-06-23 05:30:59,2020295.466268732,4.0,3.36,3249,27092,2.5,0,2,3,2484,851,1996,331,8208 SE 26th St,Seattle,WA 98106,USA
2014-06-22 20:16:07,309240.1509725164,3.0,1.9,2681,21066,1.1,0,1,3,2170,556,1966,724,38205 45th Ave S,Bothell,WA 98002,USA
2014-05-30 14:24:29,684355.3765356716,3.0,1.86,2346,1655,1.1,0,0,3,1556,998,2003,469,7043 Mary Ave NW,Seattle,WA 98117,USA
2014-05-05 00:53:41,60830.01216209654,4.0,1.56,2075,59549,1.3,0,0,5,1768,184,1935,1542,4109 W Bertona St,Shoreline,WA 98005,USA
2014-05-26 19:02:37,508895.3241278799,2.0,1.48,1563,25265,1.2,0,1,3,1172,323,1965,1352,9608 Roosevelt Way NE,Maple Valley,WA 98188,USA
2014-06-06 03:42:54,298698.9362748906,4.0,1.9,2375,31228,1.3,0,0,3,1632,710,1972,1779,1614 32nd Ave,Seattle,WA 98155,USA
2014-06-28 03:19:43,838370.6055854299,4.0,4.59,4066,33847,2.5,0,1,3,3818,296,2012,225,43719 SE 142nd St,Des Moines,WA 98103,USA
2014-06-24 17:02:39,1046780.9935023128,4.0,1.54,1321,57664,1.0,0,0,3,1138,293,2006,558,25804-25810 Lake Wilderness Country Club Dr SE,Mercer Island,WA 98115,USA
2014-06-27 00:45:54,556242.920355795,3.0,3.19,3137,35362,1.6,0,2,3,2849,173,2014,282,2145 N 88th St,North Bend,WA 98033,USA
2014-05-09 08:53:23,117066.52305974763,3.0,1.35,978,21348,1.3,0,0,3,588,615,1938,1850,37927 SE 82nd Pl,Seattle,WA 98122,USA
2014-06-20 11:51:39,479225.1117065659,3.0,2.45,2192,28013,1.8,0,0,3,2081,352,1985,245,3200 130th Ave NE,Seattle,WA 98056,USA
2014-07-02 18:36:20,2519956.900469849,4.0,2.19,2620,19524,1.3,0,1,3,2539,271,1961,1354,13524 22nd Ave NE,Kirkland,WA 98126,USA
2014-06-05 21:07:56,1334742.2959404804,3.0,2.81,2827,23544,1.4,0,1,3,2308,444,1963,1790,15905 Saybrook Dr NE,Renton,WA 98117,USA
2014-06-21 11:59:34,1919432.856112443,3.0,2.29,3242,115090,1.6,0,1,3,3261,276,1976,1253,731 McGilvra Blvd E,Bellevue,WA 98125,USA
2014-05-30 18:34:59,1911403.835644945,4.0,2.09,4030,46685,1.2,0,1,5,4120,79,1979,1790,431 26th Ave E,Black Diamond,WA 98136,USA
2014-06-04 21:56:12,13414.252204299555,2.0,0.68,514,30128,1.0,0,0,4,397,587,1905,1777,8023 12th Ave NE,Sammamish,WA 98053,USA
2014-05-25 02:21:00,326894.5111918135,3.0,0.82,1050,47471,1.1,0,2,3,980,154,1941,1485,27721 48th Ave S,Seattle,WA 98105,USA
2014-07-05 04:04:21,828892.2497765595,3.0,2.1,1245,31184,1.3,0,0,4,1576,84,1975,1802,5118 SW Waite St,Seattle,WA 98126,USA
2014-06-07 12:05:52,607845.9923740935,2.0,1.37,1311,76908,1.2,0,0,4,1073,220,1904,390,11366 SE 298th Pl,Federal Way,WA 98056,USA
2014-06-02 13:53:47,970437.2289989144,4.0,3.66,2918,7183,1.4,0,0,3,2358,595,1991,998,1820 38th Ave E,Des Moines,WA 98004,USA
2014-05-28 13:47:33,108306.93994740157,2.0,0.96,1310,4486,1.2,0,1,3,1140,316,1932,393,5155 54th Ave S,Seattle,WA 98103,USA
2014-05-18 08:46:35,2457649.3226083037,3.0,2.04,2411,64789,1.4,0,0,3,1563,601,1928,1922,4421 145th Ave SE,Federal Way,WA 98109,USA
2014-06-10 04:44:50,773431.5887160423,4.0,2.03,2915,47979,1.9,0,0,3,2416,449,1981,304,11002 SE 180th St,Woodinville,WA 98155,USA
2014-06-18 09:47:24,82259.17902552549,3.0,1.85,563,4229,1.5,0,0,4,644,149,2005,831,214 7th St SE,Kenmore,WA 98052,USA
2014-05-19 08:09:31,1906382.069947032,3.0,2.38,2071,19373,1.1,0,1,4,1984,209,2007,1544,29245 188 Ave SE,Lake Forest Park,WA 98198,USA
2014-05-23 02:00:40,552531.062501202,4.0,2.77,1691,10204,1.7,0,0,2,1419,348,1962,1742,17013 NE 133rd St,Sammamish,WA 98118,USA
2014-06-06 00:09:15,1233376.232131312,4.0,2.75,3441,47126,2.1,0,1,4,2220,1112,1969,420,31605-31625 51st Ave S,Kirkland,WA 98075,USA
2014-06-16 05:32:29,91191.55368289987,3.0,0.74,573,32848,1.2,0,0,3,504,413,1960,1211,7117 31st Ave SW,Seattle,WA 98028,USA
2014-05-30 22:30:54,653944.6149455974,4.0,2.69,3001,35515,2.2,0,2,4,2235,673,1947,1516,3009 229th Pl NE,Kent,WA 98023,USA
2014-05-22 01:20:26,1555668.964370875,5.0,3.88,3063,78924,2.3,0,1,2,3051,140,1975,1929,2416 70th Ave SE,Kent,WA 98040,USA
2014-07-01 08:22:48,83752.01634693681,4.0,1.46,1890,16677,1.4,0,0,3,1560,270,1955,174,30021 114th Way SE,Seattle,WA 98117,USA
2014-05-23 22:14:49,31755.85817960254,3.0,1.54,1032,7213,1.4,0,0,3,1259,69,1989,1068,10516 Victory Ln NE,Seattle,WA 98166,USA
2014-06-16 17:39:51,199953.62838219275,4.0,2.58,2728,1035,2.0,0,1,3,1465,1286,2008,1799,12516 Military Rd S,Seattle,WA 98168,USA
2014-06-30 13:23:07,1308394.4420601954,4.0,3.01,2715,34554,2.4,0,1,3,2335,421,1980,791,3608 34th Ave SW,Redmond,WA 98103,USA
2014-06-04 08:49:10,117558.27018640084,0.0,0.72,546,39260,1.1,0,0,3,849,63,1966,242,26th Ave SW,Bellevue,WA 98027,USA
2014-05-11 05:46:53,1881719.6868925504,3.0,2.59,2358,56840,1.8,0,0,4,1756,709,1982,931,7704 Heather Ave SE,Bellevue,WA 98116,USA
2014-06-03 13:55:58,1214921.771092478,3.0,3.31,1907,59370,1.1,0,0,3,1365,949,1960,1075,11457 70th Pl S,Seattle,WA 98027,USA
2014-06-19 11:52:35,999401.8519530522,3.0,2.11,2043,60517,2.3,0,0,3,2315,202,1979,1274,8519 28th Ave NW,Renton,WA 98112,USA
2014-05-28 23:53:12,775482.4683593762,3.0,1.44,1662,61835,1.6,0,1,2,1819,132,1930,1379,3810 145th Ave SE,North Bend,WA 98177,USA
2014-06-14 06:10:08,1678289.982286927,3.0,2.29,1865,18505,1.1,0,1,3,1354,392,1936,1542,10703 Greenwood Ave N,Seattle,WA 98074,USA
2014-06-18 16:53:40,731279.375932117,4.0,2.35,3769,38726,1.5,0,0,5,2772,867,1973,358,16940 NE 16th Pl,Issaquah,WA 98052,USA
2014-05-22 19:43:29,970949.4879020476,3.0,2.05,2608,32330,1.9,0,1,3,2316,574,2007,483,3907 S Edmunds St,Woodinville,WA 98168,USA
2014-06-16 01:49:56,494385.3603599796,3.0,2.14,2085,15115,1.1,0,1,2,1321,492,1997,1919,10718 Exeter Ave NE,Issaquah,WA 98059,USA
2014-06-16 01:56:52,129379.4073911615,3.0,1.04,1416,19253,1.0,0,0,4,1282,271,1917,1903,22119 123rd Ave SE,Kent,WA 98117,USA
2014-05-27 22:30:42,33484.89574513017,2.0,1.44,837,45991,1.4,0,0,2,1315,15,2003,1418,9214 Cyrus Ave NW,Bothell,WA 98034,USA
2014-06-17 08:27:26,8710.087522140471,2.0,0.98,471,27466,1.9,0,0,2,906,5,2006,211,17720 154th Ct NE,Burien,WA 98059,USA
2014-06-20 18:36:28,1991581.2567701945,3.0,2.46,2497,9780,2.3,0,1,5,2653,103,1975,909,611 N 46th St,Seattle,WA 98001,USA
2014-05-02 15:06:43,71984.21893756275,3.0,2.29,2001,19010,1.9,0,0,4,1223,795,1911,1856,411 27th Ave E,Seattle,WA 98117,USA
2014-06-15 03:37:34,922958.2992023756,3.0,1.59,2606,18198,2.2,0,0,4,2320,422,1959,455,27728 SE 268th St,Seattle,WA 98115,USA
2014-06-01 05:35:29,678639.3192987071,4.0,2.36,2373,30267,1.2,0,0,3,1779,479,2009,1137,319 25th Ave E,Kent,WA 98122,USA
2014-05-27 20:21:07,1867939.456267594,4.0,2.36,2561,27411,2.0,0,0,3,1909,766,1974,945,5006 Highland Dr SE,Seattle,WA 98188,USA
2014-05-14 17:03:37,1046506.885985898,5.0,3.03,3224,65051,2.1,0,2,3,2982,255,1963,1135,3617 48th Ave SW,Seattle,WA 98077,USA
2014-05-11 20:54:42,76194.70780790606,3.0,1.62,983,91839,1.2,0,0,4,989,368,1923,777,5321-5327 156th Dr NE,Redmond,WA 98109,USA
2014-06-02 11:59:26,2422254.190126473,4.0,3.33,4141,102410,1.5,0,1,4,4022,470,2004,146,15703 NE 54th Way,Federal Way,WA 98028,USA
2014-06-10 20:47:32,347620.9807042901,3.0,1.94,831,17891,1.2,0,0,3,1102,59,1932,1100,3009 229th Pl NE,Seattle,WA 98065,USA
2014-06-02 15:43:49,436944.90218276274,3.0,1.33,772,22291,1.2,0,0,3,703,290,2012,1098,305 158th Pl SE,Redmond,WA 98115,USA
2014-05-24 08:26:22,1658240.599461701,3.0,2.12,2475,48916,1.9,0,0,4,2162,412,1915,597,1038 SW 152nd St,Seattle,WA 98077,USA
2014-06-18 07:18:29,746659.4489277113,3.0,2.07,1848,58019,1.5,0,1,3,1262,698,1984,1397,18125 194th Ave NE,Auburn,WA 98177,USA
2014-06-26 07:24:30,1887061.888031549,3.0,2.75,2157,62172,1.3,0,0,3,1945,457,1976,1791,1714 S Pearl St,Seattle,WA 98144,USA
2014-06-20 00:08:04,108452.69298692532,5.0,1.02,1778,55289,1.0,0,0,4,940,971,1908,1291,16314 NE 46th St,SeaTac,WA 98014,USA
2014-05-06 22:21:44,1231583.076161646,3.0,1.41,1155,35431,1.2,0,1,4,684,578,1914,717,3297 S 366th St,Kent,WA 98052,USA
2014-06-26 18:56:37,1262395.6390910838,3.0,1.72,1837,6679,1.1,0,0,2,1046,1010,1937,1264,8203 120th Pl SE,Seattle,WA 98029,USA
2014-06-10 18:50:22,1842143.5511352925,5.0,2.88,3683,38732,2.1,0,1,3,2937,705,1960,482,23359 NE 24th Pl,Seattle,WA 98109,USA
2014-05-08 20:09:46,264646.052534118,3.0,2.49,2586,26319,1.2,0,0,2,1706,586,2012,984,34711 5th Ave SW,Medina,WA 98112,USA
2014-05-14 11:31:25,1314919.834194064,3.0,2.24,2682,18489,2.0,0,2,4,2681,241,1964,430,2306 S 284th Pl,Seattle,WA 98116,USA
2014-06-18 23:07:39,202973.7631425294,4.0,2.52,1753,1318,1.9,0,1,3,1301,484,2004,281,13406 423rd Ave SE,Seattle,WA 98029,USA
2014-06-27 14:07:24,521812.5017115843,4.0,2.7,3634,87809,2.4,0,1,4,3269,249,1974,1621,2572 5th Ave W,Enumclaw,WA 98077,USA
2014-06-27 15:39:27,632520.6693524602,4.0,2.12,1221,51265,2.0,0,1,3,1232,103,1997,686,11813 SE 219th Pl,Bellevue,WA 98118,USA
2014-06-26 01:42:15,635746.6442624201,2.0,2.15,2488,25552,1.9,0,2,4,1828,505,1941,705,9020-9024 11th Ave NW,Issaquah,WA 98155,USA
2014-05-14 15:31:20,753598.4930864639,2.0,1.1,1582,17768,1.7,0,0,3,1580,166,1965,1812,4915 17th Ave S,Seattle,WA 98052,USA
2014-06-01 12:47:04,354314.3799467645,2.0,1.22,1404,49680,1.4,0,1,3,1516,98,1964,1899,2526 104th Ave SE,Auburn,WA 98075,USA
2014-05-30 10:12:22,423793.50279817614,3.0,0.73,1700,20290,1.8,0,0,4,1462,192,1988,259,309 NW 89th St,Seattle,WA 98103,USA
2014-05-30 06:02:36,1325448.1192894385,4.0,1.3,1283,6454,1.2,0,0,4,728,767,1939,1519,3311 SE 17th St,Seattle,WA 98177,USA
2014-06-03 21:24:05,1111326.7161086584,5.0,4.14,4050,30741,2.4,0,1,3,3859,385,2008,1021,4836 S Findlay St,Kirkland,WA 98065,USA
2014-05-15 10:20:54,240739.76302786387,3.0,2.01,2013,63998,1.5,0,0,3,2040,136,1955,1663,34021 40th Ave S,Bothell,WA 98053,USA
2014-05-13 05:23:53,293491.99149003235,3.0,2.2,1654,11581,1.5,0,1,4,1020,889,1979,95,7209 SE 70th St,Seattle,WA 98038,USA
2014-05-30 07:57:48,1429995.104398478,3.0,2.11,2197,27481,1.4,0,1,3,1775,469,1969,1645,1610 N 185th St,Seattle,WA 98075,USA
2014-07-07 00:25:32,634166.1629093972,2.0,2.15,583,4413,1.1,0,1,2,502,397,1996,1049,27125-27131 SE 175th Pl,Kirkland,WA 98042,USA
2014-06-09 21:34:32,701453.9705777973,2.0,0.96,576,20176,1.1,0,0,3,539,234,1973,320,7031 81st Ave SE,Woodinville,WA 98039,USA
2014-06-26 03:53:33,2050878.113577685,3.0,1.42,2474,55859,1.6,0,2,3,1649,699,1937,1420,7308 28th Ave SW,Seattle,WA 98038,USA
2014-05-19 12:02:17,1851350.6635178092,3.0,2.75,2276,35616,1.5,0,0,5,1833,466,1978,67,32701-32911 49th Pl SW,Kent,WA 98065,USA
2014-07-07 14:50:33,1335426.404511148,4.0,2.48,2553,62131,1.8,0,0,4,2396,136,1988,569,4412 170th Ave SE,Kenmore,WA 98146,USA
2014-06-02 12:42:10,1036770.7529661098,3.0,2.37,2266,33906,1.2,0,1,4,971,1205,1901,1746,1407 19th Ave,Seattle,WA 98119,USA
2014-06-21 18:34:08,328257.88066911954,3.0,0.52,1055,41575,1.0,0,1,4,704,206,1912,1926,20028 18th Ave NW,Auburn,WA 98106,USA
2014-05-19 18:45:33,1026467.338199203,2.0,1.41,1456,38427,1.4,0,1,4,1186,324,1912,1059,4401 SW Hill St,Kirkland,WA 98166,USA
2014-06-04 07:20:08,328648.67386381736,2.0,2.95,2522,21502,1.5,0,1,4,1764,413,2011,33,1498 Hillside Dr SE,Seattle,WA 98058,USA
2014-06-25 09:10:42,660960.1975074367,4.0,1.87,2206,82317,1.7,0,0,4,1914,274,1904,1211,2067 Gilman Dr W,Redmond,WA 98033,USA
2014-06-01 02:39:52,1251163.6778581643,4.0,2.15,3032,87024,1.8,0,1,4,2571,516,1957,1126,17620 SE 121st Pl,Seattle,WA 98007,USA
2014-06-14 01:45:55,370161.5810356976,3.0,2.1,1464,57516,2.1,0,0,3,1707,68,1953,606,4609-4699 Preston-Fall City Rd SE,Issaquah,WA 98045,USA
2014-06-24 10:52:26,217732.2383116144,3.0,1.52,1824,10247,1.8,0,0,3,2202,43,1948,1154,8600-8604 NW 5th St,Kirkland,WA 98029,USA
2014-06-18 06:18:03,994804.9514507218,2.0,1.72,873,11284,1.2,0,0,4,806,179,1959,1550,3438-3474 S Charles St,Woodinville,WA 98118,USA
2014-06-25 02:32:41,720885.2074204449,4.0,1.9,1609,8578,1.6,0,0,4,1341,358,2001,852,26119 185th Pl SE,Seattle,WA 98003,USA
2014-06-25 10:18:01,513139.7484903829,3.0,2.06,2007,60356,1.6,0,1,4,1190,586,1980,287,1806 15th Ave,Des Moines,WA 98105,USA
2014-05-24 17:12:28,297718.4630251316,4.0,3.0,3280,58157,1.2,0,2,3,1885,1028,1978,1994,309 N 46th St,Sammamish,WA 98106,USA
2014-05-25 16:03:03,421128.8344157767,4.0,3.16,3313,72490,1.1,0,1,2,2685,900,1962,1609,5002 Jasmine Ave SE,Renton,WA 98072,USA
2014-05-25 06:08:56,1505043.1520281115,5.0,3.5,4365,26986,2.7,0,2,3,3576,510,1991,474,13129 195th Pl SE,Issaquah,WA 98042,USA
2014-07-08 01:17:26,723686.6176496007,2.0,1.84,713,1181,1.1,0,0,4,549,229,1980,1737,33838 37th Ave SW,Renton,WA 98022,USA
2014-06-27 15:51:48,497193.8716985686,3.0,2.08,1173,4511,1.4,0,0,3,857,427,1960,1098,124 NE 60th St,Seattle,WA 98056,USA
2014-05-17 01:28:04,1043558.9376011272,4.0,2.16,1505,22793,1.1,0,0,3,835,843,1942,2009,10815 110th Ave NE,Seattle,WA 98103,USA
2014-06-01 09:36:24,1103330.402489465,3.0,2.24,1903,9229,1.7,0,1,3,992,774,1994,1918,1669 28th Ave NE,Seattle,WA 98102,USA
2014-07-07 13:05:16,132187.21410025528,2.0,0.77,500,13944,1.1,0,1,3,562,221,1995,1439,5010 Greenwood Ave N,Federal Way,WA 98144,USA
2014-06-08 07:09:09,43818.81870284202,1.0,0.51,378,25227,1.0,0,1,4,467,5,2002,90,3609-3615 Whitman Ave N,Algona,WA 98027,USA
2014-06-23 05:12:02,1182368.847280694,3.0,0.9,1862,34921,1.2,0,0,3,2363,62,1984,613,14102 SE 42nd St,Renton,WA 98006,USA
2014-05-17 10:11:26,1109357.8190829535,3.0,3.35,2909,32579,1.7,0,1,4,2577,324,2000,208,8264 154th Ave SE,Des Moines,WA 98112,USA
2014-05-08 17:55:05,188392.0286265344,3.0,1.77,1830,34592,1.6,0,1,5,1113,750,1924,1181,7321 39th Ave NE,Seattle,WA 98040,USA
2014-06-03 00:47:42,1118517.4943570893,4.0,2.42,2073,7266,1.3,0,1,3,1099,874,1982,1826,1236 S Cloverdale St,Redmond,WA 98118,USA
2014-06-16 21:05:37,1022016.9863444128,2.0,2.51,2094,101214,1.3,0,2,3,1738,367,1956,1995,Indian Trail,Bothell,WA 98022,USA
2014-06-09 20:04:08,304178.58253461006,3.0,0.92,1497,5317,1.0,0,1,4,1562,90,1985,966,3230 NE 95th St,Seattle,WA 98058,USA
2014-06-07 17:04:22,1320586.0298008765,3.0,1.26,818,11644,1.1,0,1,4,395,1243,1901,1680,12727 2nd Ave SW,Seattle,WA 98133,USA
2014-06-09 08:12:03,1395410.037748932,5.0,3.7,3242,11400,1.9,0,0,2,2838,145,2007,1288,211 140th Ave SE,Sammamish,WA 98092,USA
2014-06-21 08:37:50,154213.0049009846,3.0,2.25,1950,47002,1.6,0,1,4,1517,723,1980,203,8309 24th Ave NW,Bellevue,WA 98166,USA
2014-06-26 17:52:19,429609.8675526556,2.0,1.87,1204,28536,1.4,0,0,2,1025,322,2011,409,4201-4213 Island Crest Way,Issaquah,WA 98115,USA
2014-06-05 21:36:51,869969.8545722838,4.0,4.47,4149,41974,2.7,0,1,2,4929,29,2010,1590,18529 Ashworth Ave N,Vashon,WA 98074,USA
2014-07-02 18:13:03,41846.15040005869,1.0,0.86,813,61558,1.1,0,1,3,718,370,1937,1181,11034 NE 26th Pl,Seattle,WA 98108,USA
2014-06-26 09:15:37,2102763.3014819915,5.0,2.98,3816,35813,1.7,0,0,5,3474,365,1949,484,31701-31799 SE 291st St,Kirkland,WA 98077,USA
2014-06-28 04:29:17,718355.4822449421,3.0,3.02,2948,36643,1.1,0,1,4,2419,555,1977,1784,24108 SE 261st Pl,Sammamish,WA 98119,USA
2014-06-01 15:42:26,456418.7697237229,5.0,4.37,3654,1575,3.1,0,1,2,3554,192,2009,867,5031 Martin Luther King Jr Way S,Seattle,WA 98059,USA
2014-06-07 11:09:19,638143.6572289434,3.0,1.4,2135,37319,1.3,0,1,4,1530,712,1945,1899,11931 179th Pl NE,Renton,WA 98168,USA
2014-05-30 13:42:01,140925.91219966445,3.0,2.45,1858,13579,1.3,0,1,3,1494,447,1941,1194,17101-17103 SE 383rd St,Seattle,WA 98053,USA
2014-06-09 05:13:52,345118.83633478935,2.0,0.44,726,28490,1.0,0,0,3,772,130,1911,1754,2802 SW Bataan St,Seattle,WA 98042,USA
2014-05-24 22:59:07,1248760.4090308785,3.0,2.21,2612,59405,1.4,0,1,4,1939,727,1953,112,25919 SE 37th Way,North Bend,WA 98019,USA
2014-06-08 09:22:52,830284.116028784,4.0,3.51,4198,3069,2.9,0,2,4,3292,981,1947,1466,20417 126th Ave NE,Seattle,WA 98053,USA
2014-07-05 21:19:56,1197282.6376803264,2.0,2.37,1473,25954,1.5,0,1,3,1104,491,1990,1339,15563 SE 67th Pl,Seattle,WA 98038,USA
2014-06-28 09:30:27,18683.97061569878,3.0,1.88,759,36024,1.1,0,0,4,533,500,1935,1582,312 NE 81st St,Redmond,WA 98053,USA
2014-05-15 23:19:50,435454.1543489913,2.0,0.59,749,39400,1.0,0,0,4,772,259,1970,108,6311-6399 28th Ave NW,Auburn,WA 98008,USA
2014-06-14 18:01:45,1328720.542335611,4.0,3.23,3863,61016,1.4,0,0,4,3069,831,1985,1057,3655 NE 73rd St,Seattle,WA 98109,USA
2014-06-16 07:38:09,1940336.1284569304,5.0,3.22,3762,40257,2.0,0,2,4,2785,1028,1979,70,3455 Meridian Ave N,Renton,WA 98125,USA
2014-06-13 23:11:37,2416359.029276623,4.0,3.02,4984,39627,2.3,0,1,4,4026,1084,2007,73,46611-46625 SE 129th St,Seattle,WA 98166,USA
2014-06-18 03:32:19,165347.32049580928,4.0,2.29,1372,8315,1.7,0,1,3,1316,243,1970,1277,353 Bronson Way NE,Renton,WA 98042,USA
2014-07-01 16:12:26,1166243.7163350473,3.0,2.68,3631,25460,2.0,0,0,4,2393,998,2010,23,12 Columbia Key,Renton,WA 98065,USA
2014-05-22 01:57:15,265821.18860879244,2.0,1.79,657,43604,1.1,0,0,4,530,328,1997,177,17122 NE 117th St,Bellevue,WA 98052,USA
